Date,Open,High,Low,Close,Volume
2022-09-05,143.23,143.58,140.3,142.25,224320.0
2022-09-06,142.25,144.58,141.5,143.76,146938.0
2022-09-07,143.23,143.24,141.23,142.17,141508.0
2022-09-08,143.24,144.58,142.11,142.3,148672.0
2022-09-09,142.34,144.88,141.59,144.69,203188.0
2022-09-13,147.11,148.2,144.93,146.86,224554.0
2022-09-14,145.23,146.46,144.21,145.63,143438.0
2022-09-15,145.9,149.73,145.33,147.63,244932.0
2022-09-16,147.23,148.02,144.01,144.31,178052.0
2022-09-19,143.98,148.36,142.75,146.25,172371.0
2022-09-20,147.23,149.19,145.4,149.02,184881.0
2022-09-21,148.42,149.0,146.53,146.68,127648.0
2022-09-22,145.23,145.52,141.78,142.13,182114.0
2022-09-23,141.23,143.85,141.13,142.36,120259.0
2022-09-26,141.23,147.22,141.0,145.34,210416.0
2022-09-27,147.16,154.63,145.22,154.06,354440.0
2022-09-28,153.78,155.77,152.73,152.83,244311.0
2022-09-29,155.72,155.75,150.78,151.74,175647.0
2022-09-30,153.12,155.23,152.09,152.46,167010.0
2022-10-10,152.73,153.33,141.92,142.13,256509.0
2022-10-11,142.14,143.24,138.13,141.82,163898.0
2022-10-12,141.53,141.53,135.23,139.83,242385.0
2022-10-13,138.22,138.91,135.74,136.8,191401.0
2022-10-14,137.81,143.53,137.8,142.35,228723.0
2022-10-17,140.91,141.73,138.52,140.88,146701.0
2022-10-18,141.91,144.21,141.25,141.93,139689.0
2022-10-19,141.74,141.74,137.23,137.73,173929.0
2022-10-20,135.73,140.03,135.23,137.38,161200.0
2022-10-21,137.23,137.36,134.73,135.38,163210.0
2022-10-24,133.24,133.64,125.48,126.46,344039.0
2022-10-25,123.98,128.5,123.74,125.35,209630.0
2022-10-26,126.13,129.13,125.23,126.63,179593.0
2022-10-27,128.21,128.3,119.81,120.33,369655.0
2022-10-28,120.79,123.2,119.4,120.73,255862.0
2022-10-31,118.43,119.63,115.56,116.73,225917.0
2022-11-01,118.78,125.81,116.64,125.81,391551.0
2022-11-02,125.23,129.61,123.29,126.85,318674.0
2022-11-03,124.24,124.73,122.94,124.15,192819.0
2022-11-04,123.73,135.23,123.58,133.23,478983.0
2022-11-07,132.23,135.93,130.91,134.37,228691.0
2022-11-08,134.24,135.5,129.34,130.72,235678.0
2022-11-09,130.43,132.28,128.31,128.63,151242.0
2022-11-10,127.72,129.79,126.94,128.99,176748.0
2022-11-11,134.72,134.73,129.77,133.25,368534.0
2022-11-14,134.23,138.64,133.13,133.53,281953.0
2022-11-15,133.53,138.23,131.65,137.38,276567.0
2022-11-16,137.38,139.73,136.31,137.44,182594.0
2022-11-17,136.73,139.02,134.23,135.83,165581.0
2022-11-18,136.23,138.53,135.94,136.84,145856.0
